instrument,instrument_type,instrument_year,rank,cosine_wp,cosine_wp_year,cosine_lag,cosine_similarity,rerank_wp,rerank_wp_year,rerank_lag,rerank_score
Recommendation 119,Recommendation,1977,10,ATCM10_wp010_e,1979,-2,0.873380184173584,ATCM5_wp043_e,1968,9,0.93381816
Resolution 497,Resolution,2011,1,ATCM28_wp031_e,2005,6,0.8730924725532532,ATCM46_wp052_e,2024,-13,0.961476
Resolution 497,Resolution,2011,2,ATCM46_wp052_e,2024,-13,0.8708102107048035,ATCM42_wp054_e,2019,-8,0.9545797
Resolution 497,Resolution,2011,3,ATCM36_wp015_e,2013,-2,0.839638352394104,ATCM28_wp031_e,2005,6,0.9521488
Resolution 497,Resolution,2011,4,ATCM27_wp026_e,2004,7,0.8365533351898193,ATCM41_wp032_e,2018,-7,0.951612
Resolution 497,Resolution,2011,5,ATCM47_wp021_rev1_e,2025,-14,0.8348008394241333,ATCM47_wp021_rev1_e,2025,-14,0.94710773
Resolution 497,Resolution,2011,6,ATCM29_wp001_e,2006,5,0.8339931964874268,ATCM36_wp015_e,2013,-2,0.946715
Resolution 497,Resolution,2011,7,ATCM42_wp054_e,2019,-8,0.8326510190963745,ATCM42_wp055_e,2019,-8,0.9459213
Resolution 497,Resolution,2011,8,ATCM42_wp055_e,2019,-8,0.8313614130020142,ATCM30_wp022_e,2007,4,0.9427391
Resolution 497,Resolution,2011,9,ATCM41_wp032_e,2018,-7,0.8313316106796265,ATCM29_wp001_e,2006,5,0.9426336
Resolution 497,Resolution,2011,10,ATCM30_wp022_e,2007,4,0.8301073312759399,ATCM27_wp026_e,2004,7,0.94102865
Resolution 525,Resolution,2012,1,ATCM30_wp033_e,2007,5,0.8739702701568604,ATCM35_wp043_e,2012,0,0.9769875
Resolution 525,Resolution,2012,2,ATCM31_wp026_e,2008,4,0.8736785054206848,ATCM34_wp048_e,2011,1,0.9519705
Resolution 525,Resolution,2012,3,ATCM35_wp043_e,2012,0,0.8721287250518799,ATCM31_wp026_e,2008,4,0.94651765
Resolution 525,Resolution,2012,4,ATCM29_wp033_e,2006,6,0.8702772855758667,ATCM29_wp033_e,2006,6,0.9459213
Resolution 525,Resolution,2012,5,ATCM18_wp012_e,1994,18,0.8428511619567871,ATCM30_wp033_e,2007,5,0.9441975
Resolution 525,Resolution,2012,6,ATCM16_wp003_e,1991,21,0.833092212677002,ATCM18_wp012_e,1994,18,0.9153769
Resolution 525,Resolution,2012,7,ATCM34_wp048_e,2011,1,0.8289632797241211,ATCM18_wp034_e,1994,18,0.9086301
Resolution 525,Resolution,2012,8,ATCM28_wp016_e,2005,7,0.8233940601348877,ATCM18_wp011_e,1994,18,0.9064795
Resolution 525,Resolution,2012,9,ATCM18_wp034_e,1994,18,0.8196223974227905,ATCM28_wp016_e,2005,7,0.8907132
Resolution 525,Resolution,2012,10,ATCM18_wp011_e,1994,18,0.8156949281692505,ATCM16_wp003_e,1991,21,0.8850764
Decision 337,Decision,2005,1,ATCM14_wp003_e,1987,18,0.780733048915863,ATCM28_wp057_e,2005,0,0.8915658
Decision 337,Decision,2005,2,ATCM15_wp045_e,1989,16,0.7738692760467529,ATCM42_wp069_e,2019,-14,0.8800156
Decision 337,Decision,2005,3,ATCM28_wp057_e,2005,0,0.773332417011261,ATCM15_wp045_e,1989,16,0.87604177
Decision 337,Decision,2005,4,ATCM42_wp069_e,2019,-14,0.7646679878234863,ATCM3_wp014_e,1964,41,0.8697588
Decision 337,Decision,2005,5,ATCM14_wp026_e,1987,18,0.7576181888580322,ATCM40_wp003_e,2017,-12,0.86685556
Decision 337,Decision,2005,6,ATCM9_wp069_e,1977,28,0.7372635006904602,ATCM14_wp003_e,1987,18,0.86041605
Decision 337,Decision,2005,7,ATCM40_wp003_e,2017,-12,0.7350057363510132,ATCM32_wp046_e,2009,-4,0.85994625
Decision 337,Decision,2005,8,ATCM32_wp046_e,2009,-4,0.7293528318405151,ATCM14_wp026_e,1987,18,0.8368747
Decision 337,Decision,2005,9,ATCM3_wp014_e,1964,41,0.7285404205322266,ATCM11_wp036_e,1981,24,0.79981786
Decision 337,Decision,2005,10,ATCM11_wp036_e,1981,24,0.7199666500091553,ATCM9_wp069_e,1977,28,0.7928494
Resolution 267,Resolution,1999,1,ATCM23_wp011_e,1999,0,0.8725824356079102,ATCM23_wp027_e,1999,0,0.97478276
Resolution 267,Resolution,1999,2,ATCM23_wp027_e,1999,0,0.8717654943466187,ATCM23_wp011_e,1999,0,0.96545935
Resolution 267,Resolution,1999,3,ATCM22_wp022_e,1998,1,0.7886537313461304,ATCM18_wp031_e,1994,5,0.9392704
Resolution 267,Resolution,1999,4,ATCM18_wp031_e,1994,5,0.7794663906097412,ATCM16_wp011_e,1991,8,0.9363083
Resolution 267,Resolution,1999,5,ATCM16_wp011_e,1991,8,0.7680819034576416,ATCM22_wp022_e,1998,1,0.92056865
Resolution 267,Resolution,1999,6,ATCM15_wp023_e,1989,10,0.7670826315879822,ATCM15_wp046_rev2_e,1989,10,0.9090548
Resolution 267,Resolution,1999,7,ATCM8_wp046_e,1975,24,0.7614883184432983,ATCM15_wp023_e,1989,10,0.90722185
Resolution 267,Resolution,1999,8,ATCM15_wp046_rev2_e,1989,10,0.7611071467399597,ATCM8_wp046_e,1975,24,0.9031576
Resolution 267,Resolution,1999,9,ATCM9_wp049_e,1977,22,0.7601813077926636,ATCM9_wp049_e,1977,22,0.8992453
Resolution 267,Resolution,1999,10,ATCM9_wp049_rev1_e,1977,22,0.7561336755752563,ATCM9_wp049_rev1_e,1977,22,0.8854731
Resolution 612,Resolution,2015,1,ATCM8_wp014_rev1_e,1975,40,0.8617422580718994,ATCM8_wp014_rev1_e,1975,40,0.9631751
Resolution 612,Resolution,2015,2,ATCM8_wp014_e,1975,40,0.8122425675392151,ATCM9_wp059_rev2_e,1977,38,0.94710773
Resolution 612,Resolution,2015,3,ATCM7_wp047_e,1972,43,0.7975711822509766,ATCM8_wp015_e,1975,40,0.94491345
Resolution 612,Resolution,2015,4,ATCM9_wp059_rev2_e,1977,38,0.7936288118362427,ATCM9_wp059_rev1_e,1977,38,0.94440293
Resolution 612,Resolution,2015,5,ATCM9_wp059_rev1_e,1977,38,0.793102502822876,ATCM8_wp014_e,1975,40,0.942422
Resolution 612,Resolution,2015,6,ATCM8_wp015_e,1975,40,0.7891441583633423,ATCM9_wp059_e,1977,38,0.92498636
Resolution 612,Resolution,2015,7,ATCM7_wp033_e,1972,43,0.785525381565094,ATCM7_wp055_e,1972,43,0.92375755
Resolution 612,Resolution,2015,8,ATCM9_wp059_e,1977,38,0.7709938287734985,ATCM7_wp033_e,1972,43,0.92223054
Resolution 612,Resolution,2015,9,ATCM7_wp055_e,1972,43,0.7552096247673035,ATCM7_wp047_e,1972,43,0.9197795
Resolution 612,Resolution,2015,10,ATCM7_wp026_e,1972,43,0.7538317441940308,ATCM7_wp026_e,1972,43,0.91696125
Measure 602,Measure,2015,1,ATCM44_wp019_e,2022,-7,0.8888319134712219,ATCM44_wp019_e,2022,-7,0.97835165
Measure 602,Measure,2015,2,ATCM38_wp011_e,2015,0,0.868966817855835,ATCM38_wp011_e,2015,0,0.9764547
Measure 602,Measure,2015,3,ATCM33_wp038_e,2010,5,0.8369914889335632,ATCM28_wp036_e,2005,10,0.9649345
Measure 602,Measure,2015,4,ATCM28_wp036_e,2005,10,0.819634199142456,ATCM33_wp038_e,2010,5,0.9600028
Measure 602,Measure,2015,5,ATCM27_wp027_rev1_e,2004,11,0.8136041760444641,ATCM27_wp027_rev1_e,2004,11,0.9583199
Measure 602,Measure,2015,6,ATCM28_wp042_e,2005,10,0.7903132438659668,ATCM28_wp042_e,2005,10,0.92732376
Measure 602,Measure,2015,7,ATCM47_wp009_e,2025,-10,0.7902448177337646,ATCM47_wp009_e,2025,-10,0.91992354
Measure 602,Measure,2015,8,ATCM46_wp023_e,2024,-9,0.788133442401886,ATCM38_wp041_e,2015,0,0.89033234
Measure 602,Measure,2015,9,ATCM35_wp058_e,2012,3,0.7805747389793396,ATCM46_wp023_e,2024,-9,0.88685226
Measure 602,Measure,2015,10,ATCM38_wp041_e,2015,0,0.7788528203964233,ATCM35_wp058_e,2012,3,0.8527394
Resolution 413,Resolution,2008,1,ATCM31_wp026_e,2008,0,0.9235358238220215,ATCM31_wp026_e,2008,0,0.98665434
Resolution 413,Resolution,2008,2,ATCM30_wp033_e,2007,1,0.9160639047622681,ATCM29_wp033_e,2006,2,0.9815669
Resolution 413,Resolution,2008,3,ATCM29_wp033_e,2006,2,0.9149035811424255,ATCM30_wp033_e,2007,1,0.9797918
Resolution 413,Resolution,2008,4,ATCM16_wp003_e,1991,17,0.8305746912956238,ATCM31_wp054_e,2008,0,0.94081146
Resolution 413,Resolution,2008,5,ATCM18_wp012_e,1994,14,0.820702850818634,ATCM18_wp012_e,1994,14,0.93746316
Resolution 413,Resolution,2008,6,ATCM28_wp016_e,2005,3,0.8185809254646301,ATCM35_wp043_e,2012,-4,0.9365409
Resolution 413,Resolution,2008,7,ATCM18_wp034_e,1994,14,0.8172457218170166,ATCM18_wp036_e,1994,14,0.93035704
Resolution 413,Resolution,2008,8,ATCM18_wp036_e,1994,14,0.8060604929924011,ATCM18_wp034_e,1994,14,0.92940193
Resolution 413,Resolution,2008,9,ATCM35_wp043_e,2012,-4,0.7942942380905151,ATCM16_wp003_e,1991,17,0.9123454
Resolution 413,Resolution,2008,10,ATCM31_wp054_e,2008,0,0.7934345006942749,ATCM28_wp016_e,2005,3,0.90585667
Measure 543,Measure,2013,1,ATCM36_wp018_rev1_e,2013,0,0.9170831441879272,ATCM36_wp018_rev1_e,2013,0,0.97948
Measure 543,Measure,2013,2,ATCM12_wp016_rev1_e,1983,30,0.6746283769607544,ATCM26_wp017_rev1_e,2003,10,0.9532054
Measure 543,Measure,2013,3,ATCM26_wp017_rev1_e,2003,10,0.6744523048400879,ATCM26_wp017_e,2003,10,0.9517915
Measure 543,Measure,2013,4,ATCM26_wp017_e,2003,10,0.6692254543304443,ATCM7_wp034_rev2_e,1972,41,0.9438879
Measure 543,Measure,2013,5,ATCM6_wp009_e,1970,43,0.6688148975372314,ATCM35_wp036_e,2012,1,0.9402653
Measure 543,Measure,2013,6,ATCM7_wp034_rev2_e,1972,41,0.6518021821975708,ATCM7_wp034_rev1_e,1972,41,0.93904716
Measure 543,Measure,2013,7,ATCM35_wp036_e,2012,1,0.651760458946228,ATCM6_wp009_rev1_e,1970,43,0.930167
Measure 543,Measure,2013,8,ATCM5_wp031_rev1_e,1968,45,0.6513554453849792,ATCM6_wp009_e,1970,43,0.926994
Measure 543,Measure,2013,9,ATCM7_wp034_rev1_e,1972,41,0.6498452425003052,ATCM12_wp016_rev1_e,1983,30,0.8927871
Measure 543,Measure,2013,10,ATCM6_wp009_rev1_e,1970,43,0.6498030424118042,ATCM5_wp031_rev1_e,1968,45,0.89128226
Recommendation 86,Recommendation,1970,1,ATCM6_wp028_rev1_e,1970,0,0.9305316209793091,ATCM6_wp028_rev1_e,1970,0,0.96219295
Recommendation 86,Recommendation,1970,2,ATCM6_wp028_e,1970,0,0.8537585735321045,ATCM6_wp028_e,1970,0,0.94357675
Recommendation 86,Recommendation,1970,3,ATCM9_wp013_rev1_e,1977,-7,0.7523365020751953,ATCM9_wp013_e,1977,-7,0.9265301
Recommendation 86,Recommendation,1970,4,ATCM10_wp018_e,1979,-9,0.7506983876228333,ATCM6_wp025_e,1970,0,0.92010313
Recommendation 86,Recommendation,1970,5,ATCM9_wp013_e,1977,-7,0.7485814094543457,ATCM6_wp004_e,1970,0,0.91858256
Recommendation 86,Recommendation,1970,6,ATCM6_wp004_e,1970,0,0.7455998659133911,ATCM10_wp018_e,1979,-9,0.90689254
Recommendation 86,Recommendation,1970,7,ATCM12_wp014_rev1_e,1983,-13,0.7394226789474487,ATCM10_wp024_rev2_e,1979,-9,0.9066448
Recommendation 86,Recommendation,1970,8,ATCM10_wp039_e,1979,-9,0.7364914417266846,ATCM9_wp013_rev1_e,1977,-7,0.90568995
Recommendation 86,Recommendation,1970,9,ATCM6_wp025_e,1970,0,0.7361305952072144,ATCM10_wp039_e,1979,-9,0.89184874
Recommendation 86,Recommendation,1970,10,ATCM10_wp024_rev2_e,1979,-9,0.7360031604766846,ATCM12_wp014_rev1_e,1983,-13,0.87519085
Measure 646,Measure,2017,1,ATCM44_wp042_e,2022,-5,0.8963059186935425,ATCM35_wp010_e,2012,5,0.97400314
Measure 646,Measure,2017,2,ATCM35_wp010_e,2012,5,0.8754041194915771,ATCM40_wp007_rev1_e,2017,0,0.9723727
Measure 646,Measure,2017,3,ATCM40_wp007_rev1_e,2017,0,0.8686587810516357,ATCM44_wp042_e,2022,-5,0.9710852
Measure 646,Measure,2017,4,ATCM35_wp058_e,2012,5,0.8287073373794556,ATCM28_wp042_e,2005,12,0.9284348
Measure 646,Measure,2017,5,ATCM35_wp044_e,2012,5,0.8259608745574951,ATCM41_wp031_e,2018,-1,0.9104778
Measure 646,Measure,2017,6,ATCM44_wp041_e,2022,-5,0.8259479403495789,ATCM36_wp059_e,2013,4,0.90873134
Measure 646,Measure,2017,7,ATCM35_wp060_e,2012,5,0.8202505111694336,ATCM35_wp044_e,2012,5,0.9077138
Measure 646,Measure,2017,8,ATCM36_wp059_e,2013,4,0.8201961517333984,ATCM44_wp041_e,2022,-5,0.9061062
Measure 646,Measure,2017,9,ATCM28_wp042_e,2005,12,0.8181760311126709,ATCM35_wp058_e,2012,5,0.886263
Measure 646,Measure,2017,10,ATCM41_wp031_e,2018,-1,0.8124291896820068,ATCM35_wp060_e,2012,5,0.8808381
Measure 644,Measure,2017,1,ATCM44_wp040_e,2022,-5,0.8995567560195923,ATCM30_wp031_e,2007,10,0.9858058
Measure 644,Measure,2017,2,ATCM35_wp009_e,2012,5,0.8749515414237976,ATCM35_wp009_e,2012,5,0.9755397
Measure 644,Measure,2017,3,ATCM30_wp031_e,2007,10,0.8692226409912109,ATCM40_wp012_rev1_e,2017,0,0.97319996
Measure 644,Measure,2017,4,ATCM40_wp012_rev1_e,2017,0,0.8523407578468323,ATCM44_wp040_e,2022,-5,0.9719499
Measure 644,Measure,2017,5,ATCM36_wp059_e,2013,4,0.8093127012252808,ATCM28_wp042_e,2005,12,0.92706007
Measure 644,Measure,2017,6,ATCM35_wp060_e,2012,5,0.8086026906967163,ATCM44_wp041_e,2022,-5,0.9115367
Measure 644,Measure,2017,7,ATCM44_wp041_e,2022,-5,0.8082995414733887,ATCM36_wp059_e,2013,4,0.90285826
Measure 644,Measure,2017,8,ATCM35_wp058_e,2012,5,0.8068523406982422,ATCM35_wp044_e,2012,5,0.9016092
Measure 644,Measure,2017,9,ATCM35_wp044_e,2012,5,0.8068487644195557,ATCM35_wp058_e,2012,5,0.87476355
Measure 644,Measure,2017,10,ATCM28_wp042_e,2005,12,0.8064382672309875,ATCM35_wp060_e,2012,5,0.8730417
Decision 636,Decision,2016,1,ATCM35_wp030_e,2012,4,0.8584157228469849,ATCM35_wp030_e,2012,4,0.96760666
Decision 636,Decision,2016,2,ATCM36_wp067_e,2013,3,0.7931809425354004,ATCM45_wp015_rev2_e,2023,-7,0.93993545
Decision 636,Decision,2016,3,ATCM45_wp015_rev2_e,2023,-7,0.7687550783157349,ATCM35_wp047_e,2012,4,0.93938166
Decision 636,Decision,2016,4,ATCM36_wp031_e,2013,3,0.7516883611679077,ATCM36_wp067_e,2013,3,0.93688816
Decision 636,Decision,2016,5,ATCM35_wp047_e,2012,4,0.7402358055114746,ATCM36_wp031_e,2013,3,0.92895204
Decision 636,Decision,2016,6,ATCM40_wp030_e,2017,-1,0.723362922668457,ATCM40_wp030_e,2017,-1,0.9201391
Decision 636,Decision,2016,7,ATCM38_wp005_e,2015,1,0.7182170152664185,ATCM32_wp046_e,2009,7,0.85947514
Decision 636,Decision,2016,8,ATCM36_wp007_e,2013,3,0.7150688767433167,ATCM36_wp007_e,2013,3,0.8395235
Decision 636,Decision,2016,9,ATCM32_wp046_e,2009,7,0.7132793664932251,ATCM37_wp001_e,2014,2,0.83634084
Decision 636,Decision,2016,10,ATCM37_wp001_e,2014,2,0.706122875213623,ATCM38_wp005_e,2015,1,0.81908435
Measure 535,Measure,2013,1,ATCM45_wp007_e,2023,-10,0.9048489928245544,ATCM36_wp013_e,2013,0,0.9793225
Measure 535,Measure,2013,2,ATCM36_wp013_e,2013,0,0.8946014046669006,ATCM41_wp007_e,2018,-5,0.9757254
Measure 535,Measure,2013,3,ATCM41_wp007_e,2018,-5,0.8894008994102478,ATCM45_wp007_e,2023,-10,0.9749741
Measure 535,Measure,2013,4,ATCM35_wp044_e,2012,1,0.788348913192749,ATCM45_wp002_rev1_e,2023,-10,0.9120423
Measure 535,Measure,2013,5,ATCM35_wp061_e,2012,1,0.7873741388320923,ATCM35_wp044_e,2012,1,0.90701616
Measure 535,Measure,2013,6,ATCM35_wp060_e,2012,1,0.7849512100219727,ATCM46_wp005_e,2024,-11,0.9048525
Measure 535,Measure,2013,7,ATCM43_wp045_e,2021,-8,0.7827001810073853,ATCM43_wp045_e,2021,-8,0.90302944
Measure 535,Measure,2013,8,ATCM45_wp002_rev1_e,2023,-10,0.7806152701377869,ATCM46_wp023_e,2024,-11,0.8982678
Measure 535,Measure,2013,9,ATCM46_wp023_e,2024,-11,0.7792991399765015,ATCM35_wp060_e,2012,1,0.8854731
Measure 535,Measure,2013,10,ATCM46_wp005_e,2024,-11,0.7789218425750732,ATCM35_wp061_e,2012,1,0.8852749
Decision 654,Decision,2017,1,ATCM27_wp031_rev1_e,2004,13,0.8283884525299072,ATCM27_wp031_rev1_e,2004,13,0.9376918
Decision 654,Decision,2017,2,ATCM26_wp014_e,2003,14,0.823337197303772,ATCM26_wp014_e,2003,14,0.9354881
Decision 654,Decision,2017,3,ATCM25_wp030_e,2002,15,0.7662642002105713,ATCM25_wp030_e,2002,15,0.92003137
Decision 654,Decision,2017,4,ATCM20_wp004_rev1_e,1996,21,0.7489731311798096,ATCM20_wp004_rev1_e,1996,21,0.9171283
Decision 654,Decision,2017,5,ATCM25_wp020_e,2002,15,0.7331604957580566,ATCM30_wp002_e,2007,10,0.90493655
Decision 654,Decision,2017,6,ATCM30_wp002_e,2007,10,0.7118445038795471,ATCM16_wp049_e,1991,26,0.8950099
Decision 654,Decision,2017,7,ATCM26_wp022_e,2003,14,0.7085753679275513,ATCM25_wp020_e,2002,15,0.89222497
Decision 654,Decision,2017,8,ATCM17_wp025_e,1992,25,0.7022206783294678,ATCM26_wp022_e,2003,14,0.87856454
Decision 654,Decision,2017,9,ATCM16_wp024_e,1991,26,0.6917015910148621,ATCM16_wp024_e,1991,26,0.8745494
Decision 654,Decision,2017,10,ATCM16_wp049_e,1991,26,0.686826229095459,ATCM17_wp025_e,1992,25,0.82816195
Recommendation 140,Recommendation,1983,1,ATCM12_wp017_rev1_e,1983,0,0.9227499961853027,ATCM12_wp017_rev1_e,1983,0,0.96045023
Recommendation 140,Recommendation,1983,2,ATCM10_wp031_rev1_e,1979,4,0.8911499977111816,ATCM24_wp033_e,2001,-18,0.9538974
Recommendation 140,Recommendation,1983,3,ATCM10_wp031_e,1979,4,0.8907957077026367,ATCM16_wp020_e,1991,-8,0.9439912
Recommendation 140,Recommendation,1983,4,ATCM24_wp033_e,2001,-18,0.8901920914649963,ATCM10_wp031_rev1_e,1979,4,0.94252783
Recommendation 140,Recommendation,1983,5,ATCM16_wp020_e,1991,-8,0.8771063089370728,ATCM10_wp031_e,1979,4,0.938373
Recommendation 140,Recommendation,1983,6,ATCM8_wp002_e,1975,8,0.8471932411193848,ATCM10_wp039_rev1_e,1979,4,0.9275866
Recommendation 140,Recommendation,1983,7,ATCM10_wp004_e,1979,4,0.8355873823165894,ATCM8_wp035_e,1975,8,0.9206043
Recommendation 140,Recommendation,1983,8,ATCM8_wp035_e,1975,8,0.8254325985908508,ATCM20_wp026_e,1996,-13,0.917184
Recommendation 140,Recommendation,1983,9,ATCM20_wp026_e,1996,-13,0.8219513893127441,ATCM10_wp004_e,1979,4,0.9035839
Recommendation 140,Recommendation,1983,10,ATCM10_wp039_rev1_e,1979,4,0.8190631866455078,ATCM8_wp002_e,1975,8,0.89213103
Recommendation 54,Recommendation,1966,1,ATCM4_wp050_rev1_e,1966,0,0.8725308179855347,ATCM4_wp050_rev1_e,1966,0,0.98099285
Recommendation 54,Recommendation,1966,2,ATCM4_wp050_e,1966,0,0.8601781129837036,ATCM4_wp050_e,1966,0,0.98040134
Recommendation 54,Recommendation,1966,3,ATCM4_wp033_e,1966,0,0.7894693613052368,ATCM23_wp024_e,1999,-33,0.96219295
Recommendation 54,Recommendation,1966,4,ATCM4_wp051_rev1_e,1966,0,0.7668042182922363,ATCM4_wp033_e,1966,0,0.95816356
Recommendation 54,Recommendation,1966,5,ATCM4_wp051_e,1966,0,0.7627440690994263,ATCM4_wp038_e,1966,0,0.9540689
Recommendation 54,Recommendation,1966,6,ATCM23_wp024_e,1999,-33,0.7592587471008301,ATCM3_wp001_e,1964,2,0.9364246
Recommendation 54,Recommendation,1966,7,ATCM4_wp038_e,1966,0,0.7000268697738647,ATCM4_wp051_e,1966,0,0.91570723
Recommendation 54,Recommendation,1966,8,ATCM4_wp047_e,1966,0,0.6609774827957153,ATCM4_wp047_e,1966,0,0.91281956
Recommendation 54,Recommendation,1966,9,ATCM3_wp001_e,1964,2,0.6592982411384583,ATCM4_wp051_rev1_e,1966,0,0.9117137
Recommendation 54,Recommendation,1966,10,ATCM4_wp048_e,1966,0,0.6581273078918457,ATCM4_wp048_e,1966,0,0.9116646
